customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,monthly_revenue,estimated_remaining_months,estimated_clv,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_000110,TX,82,408,No,No,0,200.3,96,34.05,201.2,102,17.1,206.1,60,9.27,7.1,1,1.92,4,0,train,0,0,614.7,259,62.34,62.34,12,748.08,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000111,AR,163,408,No,No,0,197.0,109,33.49,202.6,128,17.22,206.4,80,9.29,9.1,10,2.46,1,0,train,0,0,615.1,327,62.46,62.46,12,749.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000112,AL,91,510,Yes,No,0,129.9,112,22.08,173.3,83,14.73,247.2,130,11.12,11.2,3,3.02,3,0,train,1,0,561.6000000000001,328,50.95,50.95,6,305.7,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000113,NY,75,415,No,Yes,21,175.8,97,29.89,217.5,106,18.49,237.5,134,10.69,5.3,4,1.43,5,0,train,0,1,636.0999999999999,341,60.49999999999999,60.49999999999999,12,726.0,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000114,FL,91,510,No,No,0,203.1,106,34.53,210.1,113,17.86,195.6,129,8.8,12.0,3,3.24,3,0,train,0,0,620.8,351,64.42999999999999,64.42999999999999,18,1159.74,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000115,AK,127,510,No,Yes,36,183.2,117,31.14,126.8,76,10.78,263.3,71,11.85,11.2,8,3.02,1,0,train,0,1,584.5,272,56.790000000000006,56.790000000000006,12,681.48,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000116,NV,113,415,No,Yes,23,205.0,101,34.85,152.0,60,12.92,158.6,59,7.14,10.2,5,2.75,2,0,train,0,1,525.8000000000001,225,57.66,57.66,12,691.92,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000117,DE,110,510,No,No,0,148.5,115,25.25,276.4,84,23.49,193.6,112,8.71,12.4,3,3.35,1,0,train,0,0,630.9,314,60.8,60.8,12,729.6,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000118,MD,120,415,No,Yes,39,200.3,68,34.05,220.4,97,18.73,253.8,116,11.42,10.5,4,2.84,0,0,train,0,1,685.0,285,67.04,67.04,18,1206.72,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000119,MI,157,415,No,Yes,28,192.6,107,32.74,195.5,74,16.62,109.7,139,4.94,6.8,5,1.84,3,0,train,0,1,504.6,325,56.14,56.14,12,673.68,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000120,VT,103,510,No,No,0,246.5,47,41.91,195.5,84,16.62,200.5,96,9.02,11.7,4,3.16,1,0,train,0,0,654.2,231,70.71,70.71,18,1272.78,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000121,VT,117,408,Yes,No,0,167.1,86,28.41,177.5,87,15.09,249.4,132,11.22,14.1,7,3.81,2,1,train,1,0,608.1,312,58.53,58.53,12,702.36,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000122,MI,140,415,No,No,0,231.9,101,39.42,160.1,94,13.61,110.4,98,4.97,14.3,6,3.86,3,0,train,0,0,516.6999999999999,299,61.86,61.86,12,742.32,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000123,UT,83,408,Yes,No,0,271.5,87,46.16,216.3,126,18.39,121.1,105,5.45,11.7,4,3.16,1,0,train,1,0,620.6,322,73.16,73.16,18,1316.88,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000124,RI,145,408,No,Yes,43,257.7,97,43.81,162.1,95,13.78,286.9,86,12.91,11.1,4,3.0,2,0,train,0,1,717.8,282,73.5,73.5,18,1323.0,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000125,IA,113,408,No,No,0,193.8,99,32.95,221.4,125,18.82,172.3,67,7.75,10.6,6,2.86,1,0,train,0,0,598.1,297,62.38,62.38,12,748.56,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000126,RI,56,415,No,No,0,226.0,112,38.42,248.5,118,21.12,140.5,142,6.32,6.9,11,1.86,1,0,train,0,0,621.9,383,67.72000000000001,67.72000000000001,18,1218.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000127,OK,96,415,No,No,0,260.4,115,44.27,146.0,46,12.41,269.5,87,12.13,11.5,4,3.11,5,0,train,0,0,687.4,252,71.92,71.92,18,1294.56,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000128,LA,151,408,No,No,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0,0,train,0,0,746.5,359,69.83,69.83,18,1256.94,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000129,OH,83,415,No,No,0,337.4,120,57.36,227.4,116,19.33,153.9,114,6.93,15.8,7,4.27,0,1,train,0,0,734.4999999999999,357,87.89,87.89,18,1582.02,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000130,VA,139,510,No,Yes,23,157.6,129,26.79,247.0,96,21.0,259.2,112,11.66,13.7,2,3.7,0,0,train,0,1,677.5,339,63.150000000000006,63.150000000000006,12,757.8,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000131,FL,115,510,No,Yes,24,142.1,124,24.16,183.4,129,15.59,164.8,114,7.42,9.6,4,2.59,1,0,train,0,1,499.9,371,49.760000000000005,49.760000000000005,6,298.56,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000132,SC,87,415,No,No,0,136.3,97,23.17,172.2,108,14.64,137.5,101,6.19,7.1,5,1.92,0,0,train,0,0,453.1,311,45.92,45.92,6,275.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000133,VA,141,415,No,No,0,217.1,110,36.91,241.5,111,20.53,253.5,103,11.41,12.0,6,3.24,0,0,train,0,0,724.1,330,72.08999999999999,72.08999999999999,18,1297.62,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000134,IA,141,510,No,Yes,36,187.5,99,31.88,241.4,116,20.52,229.5,105,10.33,10.5,5,2.84,3,0,train,0,1,668.9,325,65.57,65.57,18,1180.26,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000135,MI,62,415,No,No,0,98.9,103,16.81,135.4,122,11.51,236.6,82,10.65,12.2,1,3.29,1,0,train,0,0,483.1,308,42.26,42.26,6,253.56,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000136,OK,146,415,No,No,0,206.3,151,35.07,148.6,89,12.63,167.2,91,7.52,6.1,3,1.65,1,0,train,0,0,528.1999999999999,334,56.87,56.87,12,682.44,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000137,DE,92,415,No,Yes,33,243.1,92,41.33,213.8,92,18.17,228.7,104,10.29,12.1,2,3.27,2,0,train,0,1,697.6999999999999,290,73.05999999999999,73.05999999999999,18,1315.08,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000138,GA,185,510,No,Yes,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,0,train,0,1,625.4000000000001,388,60.10000000000001,60.10000000000001,12,721.2,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000139,DC,148,415,No,No,0,202.0,102,34.34,243.2,128,20.67,261.3,90,11.76,10.9,3,2.94,1,0,train,0,0,717.4,323,69.71000000000001,69.71000000000001,18,1254.78,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000140,AZ,94,408,No,Yes,38,170.1,124,28.92,193.3,116,16.43,105.9,73,4.77,12.8,4,3.46,1,0,train,0,1,482.1,317,53.580000000000005,53.580000000000005,6,321.48,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000141,CO,68,408,No,No,0,237.1,105,40.31,223.5,105,19.0,97.4,79,4.38,13.2,2,3.56,1,0,train,0,0,571.2,291,67.25,67.25,18,1210.5,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000142,LA,179,408,No,No,0,219.2,92,37.26,149.4,125,12.7,244.7,104,11.01,6.1,5,1.65,0,0,train,0,0,619.4,326,62.61999999999999,62.61999999999999,12,751.44,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000143,NE,94,415,No,No,0,252.6,104,42.94,169.0,125,14.37,170.9,106,7.69,11.1,7,3.0,2,0,train,0,0,603.6,342,68.0,68.0,18,1224.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000144,MN,62,415,No,No,0,147.1,91,25.01,190.4,107,16.18,195.2,115,8.78,12.2,3,3.29,0,0,train,0,0,544.9000000000001,316,53.26,53.26,6,319.56,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000145,AR,116,408,No,No,0,173.5,93,29.5,194.1,76,16.5,208.0,112,9.36,16.2,10,4.37,3,0,train,0,0,591.8000000000001,291,59.73,59.73,12,716.76,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000146,KS,70,408,No,No,0,232.1,122,39.46,292.3,112,24.85,201.2,112,9.05,0.0,0,0.0,3,0,train,0,0,725.5999999999999,346,73.36,73.36,18,1320.48,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000147,WV,94,510,Yes,Yes,23,197.1,125,33.51,214.5,136,18.23,282.2,103,12.7,9.5,5,2.57,4,0,train,1,1,703.3,369,67.00999999999999,67.00999999999999,18,1206.18,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000148,AK,126,415,No,No,0,58.2,94,9.89,138.7,118,11.79,136.8,91,6.16,11.9,1,3.21,5,1,train,0,0,345.59999999999997,304,31.05,31.05,6,186.3,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000149,NY,67,408,No,Yes,36,115.6,111,19.65,237.7,94,20.2,169.9,103,7.65,9.9,12,2.67,2,0,train,0,1,533.0999999999999,320,50.169999999999995,50.169999999999995,6,301.02,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000150,NH,19,408,No,No,0,186.1,98,31.64,254.3,57,21.62,214.0,127,9.63,14.6,7,3.94,2,0,train,0,0,669.0,289,66.83000000000001,66.83000000000001,18,1202.94,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000151,VA,170,510,Yes,No,0,259.9,68,44.18,245.0,122,20.83,134.4,121,6.05,8.4,3,2.27,3,0,train,1,0,647.6999999999999,314,73.32999999999998,73.32999999999998,18,1319.94,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000152,NM,73,415,No,No,0,214.3,145,36.43,268.5,135,22.82,241.2,92,10.85,10.8,13,2.92,1,0,train,0,0,734.8,385,73.02,73.02,18,1314.36,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000153,NY,106,408,No,No,0,158.7,74,26.98,64.3,139,5.47,198.5,103,8.93,10.2,4,2.75,1,0,train,0,0,431.7,320,44.13,44.13,6,264.78,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000154,WY,164,510,No,No,0,160.6,111,27.3,163.2,126,13.87,187.1,112,8.42,9.0,3,2.43,1,0,train,0,0,519.9,352,52.02,52.02,6,312.12,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000155,WA,51,408,No,No,0,232.4,109,39.51,187.4,95,15.93,231.2,107,10.4,9.1,3,2.46,1,0,train,0,0,660.1,314,68.3,68.3,18,1229.4,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000156,CO,107,415,No,No,0,133.8,85,22.75,180.5,94,15.34,112.2,115,5.05,8.9,4,2.4,0,0,train,0,0,435.4,298,45.54,45.54,6,273.24,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000157,TX,130,415,No,No,0,176.9,109,30.07,90.7,104,7.71,238.0,69,10.71,9.5,2,2.57,1,0,train,0,0,515.1,284,51.06,51.06,6,306.36,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000158,KY,80,408,No,No,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,0,train,0,0,622.0,274,64.00999999999999,64.00999999999999,18,1152.18,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000159,MT,94,415,No,No,0,137.5,118,23.38,203.2,88,17.27,150.0,131,6.75,13.4,2,3.62,0,0,train,0,0,504.1,339,51.02,51.02,6,306.12,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000160,OK,118,408,No,Yes,23,289.5,52,49.22,166.6,111,14.16,119.1,88,5.36,9.5,4,2.57,1,0,train,0,1,584.7,255,71.30999999999999,71.30999999999999,18,1283.58,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000161,MD,117,415,No,Yes,23,198.1,86,33.68,177.0,86,15.05,180.5,92,8.12,6.8,6,1.84,1,0,train,0,1,562.4,270,58.690000000000005,58.690000000000005,12,704.28,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000162,TN,78,415,No,No,0,149.7,119,25.45,182.2,115,15.49,261.5,126,11.77,9.7,8,2.62,0,0,train,0,0,603.1,368,55.32999999999999,55.32999999999999,12,663.96,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000163,ME,131,510,Yes,Yes,26,292.9,101,49.79,199.7,97,16.97,255.3,127,11.49,13.8,7,3.73,4,1,train,1,1,761.6999999999999,332,81.97999999999999,81.97999999999999,18,1475.64,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000164,DC,63,408,No,No,0,83.0,64,14.11,177.0,106,15.05,245.7,89,11.06,13.0,3,3.51,0,0,train,0,0,518.7,262,43.73,43.73,6,262.38,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000165,MN,53,415,No,Yes,24,145.7,146,24.77,220.5,136,18.74,249.9,96,11.25,13.1,5,3.54,3,0,train,0,1,629.2,383,58.3,58.3,12,699.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000166,DE,62,408,No,No,0,182.3,101,30.99,328.2,93,27.9,245.0,131,11.03,11.2,1,3.02,2,0,train,0,0,766.7,326,72.94,72.94,18,1312.92,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000167,MD,97,415,No,No,0,218.0,86,37.06,184.0,94,15.64,240.5,110,10.82,6.4,8,1.73,3,0,train,0,0,648.9,298,65.25,65.25,18,1174.5,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000168,MI,105,510,No,No,0,140.6,109,23.9,178.6,51,15.18,217.0,83,9.76,6.8,3,1.84,2,0,train,0,0,543.0,246,50.68,50.68,6,304.08,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000169,WA,157,415,No,No,0,152.7,105,25.96,257.5,80,21.89,198.1,93,8.91,9.4,4,2.54,1,0,train,0,0,617.6999999999999,282,59.3,59.3,12,711.6,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000170,MO,66,415,No,Yes,36,106.7,76,18.14,209.8,77,17.83,190.4,117,8.57,12.1,2,3.27,1,0,train,0,1,519.0,272,47.81,47.81,6,286.86,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000171,OR,38,415,No,No,0,194.4,94,33.05,186.7,95,15.87,223.3,90,10.05,10.8,5,2.92,3,0,train,0,0,615.2,284,61.89,61.89,12,742.68,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000172,MD,106,510,No,No,0,213.9,95,36.36,151.9,70,12.91,260.1,124,11.7,12.2,5,3.29,3,0,train,0,0,638.1000000000001,294,64.26,64.26,18,1156.68,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000173,RI,99,510,No,No,0,217.2,112,36.92,246.7,89,20.97,226.1,89,10.17,15.8,7,4.27,3,0,train,0,0,705.8,297,72.33,72.33,18,1301.94,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000174,AZ,144,510,Yes,No,0,203.5,100,34.6,247.6,103,21.05,194.3,94,8.74,11.9,11,3.21,0,0,train,1,0,657.3000000000001,308,67.6,67.6,18,1216.8,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000175,PA,82,415,No,Yes,24,155.2,131,26.38,244.5,106,20.78,122.4,68,5.51,10.7,3,2.89,1,0,train,0,1,532.8000000000001,308,55.559999999999995,55.559999999999995,12,666.72,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000176,AZ,86,408,No,Yes,31,167.6,139,28.49,113.0,118,9.61,246.9,121,11.11,12.2,6,3.29,1,0,train,0,1,539.7,384,52.49999999999999,52.49999999999999,6,315.0,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000177,FL,70,510,Yes,No,0,226.7,98,38.54,228.1,115,19.39,73.2,93,3.29,17.6,4,4.75,2,1,train,1,0,545.6,310,65.97,65.97,18,1187.46,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000178,LA,93,415,No,No,0,179.3,93,30.48,178.6,98,15.18,225.2,131,10.13,11.5,6,3.11,3,0,train,0,0,594.5999999999999,328,58.9,58.9,12,706.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000179,FL,93,415,No,No,0,151.4,89,25.74,186.4,76,15.84,172.5,120,7.76,10.9,3,2.94,0,0,train,0,0,521.2,288,52.279999999999994,52.279999999999994,6,313.68,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000180,FL,120,415,No,No,0,180.0,80,30.6,224.2,82,19.06,265.4,91,11.94,4.7,7,1.27,3,0,train,0,0,674.3,260,62.87,62.87,12,754.44,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000181,MD,136,415,No,No,0,250.2,121,42.53,267.1,118,22.7,151.0,114,6.8,13.0,2,3.51,1,1,train,0,0,681.3,355,75.54,75.54,18,1359.72,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_000182,AL,106,415,No,No,0,223.0,121,37.91,110.1,98,9.36,188.7,107,8.49,7.1,12,1.92,0,0,train,0,0,528.9,338,57.68,57.68,12,692.16,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000183,WA,81,415,No,No,0,183.6,116,31.21,152.6,98,12.97,212.2,99,9.55,12.2,6,3.29,3,0,train,0,0,560.6,319,57.02,57.02,12,684.24,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000184,TN,127,408,No,Yes,22,166.0,114,28.22,174.5,103,14.83,244.9,68,11.02,10.2,6,2.75,1,0,train,0,1,595.6,291,56.81999999999999,56.81999999999999,12,681.84,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000185,ME,35,408,No,No,0,149.3,113,25.38,242.2,122,20.59,174.3,104,7.84,8.9,6,2.4,2,0,train,0,0,574.6999999999999,345,56.21,56.21,12,674.52,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000186,OK,88,408,No,No,0,65.4,97,11.12,168.2,76,14.3,236.0,113,10.62,13.8,1,3.73,2,0,train,0,0,483.4,287,39.77,39.77,6,238.62,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000187,MO,123,415,No,No,0,206.9,85,35.17,244.7,78,20.8,221.5,136,9.97,7.7,2,2.08,3,0,train,0,0,680.8000000000001,301,68.02,68.02,18,1224.36,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000188,IA,126,408,No,Yes,27,186.2,78,31.65,189.6,83,16.12,76.5,139,3.44,9.6,3,2.59,2,0,train,0,1,461.9,303,53.8,53.8,6,322.8,The service works well and I have no major complaints.,service_quality,positive,1
CUST_000189,VA,104,415,No,Yes,23,280.2,136,47.63,220.5,92,18.74,136.9,102,6.16,13.3,3,3.59,4,0,train,0,1,650.9,333,76.12,76.12,18,1370.16,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_000190,MD,93,408,Yes,No,0,312.0,109,53.04,129.4,100,11.0,217.6,74,9.79,10.5,2,2.84,0,1,train,1,0,669.5,285,76.66999999999999,76.66999999999999,18,1380.06,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_000191,OH,63,415,Yes,Yes,36,199.0,110,33.83,291.3,111,24.76,197.6,92,8.89,11.0,6,2.97,1,0,train,1,1,698.9,319,70.45,70.45,18,1268.1,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_000192,OK,100,415,No,No,0,203.1,96,34.53,217.0,126,18.45,180.9,122,8.14,13.5,2,3.65,3,0,train,0,0,614.5,346,64.77000000000001,64.77000000000001,18,1165.86,The service works well and I have no major complaints.,service_quality,positive,1
